@relation 'AT: winequality-binary-training-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute '0.509density-0.438alcohol+0.424residual sugar+0.404total sulfur dioxide+0.298free sulfur dioxide+0.212chlorides+0.172fixed acidity+0.149citric acid-0.14pH+0.042sulphates+0.005volatile acidity' numeric
@attribute '0.582fixed acidity-0.579pH+0.36 citric acid-0.291free sulfur dioxide-0.247total sulfur dioxide-0.209sulphates-0.063volatile acidity+0.05 alcohol-0.019density-0.017residual sugar-0.002chlorides' numeric
@attribute '-0.599volatile acidity+0.483citric acid+0.441sulphates+0.282free sulfur dioxide-0.201residual sugar+0.145pH-0.14chlorides+0.123total sulfur dioxide-0.113density+0.113fixed acidity+0.109alcohol' numeric
@attribute '-0.661chlorides-0.505sulphates+0.318free sulfur dioxide-0.283volatile acidity+0.267residual sugar-0.151citric acid+0.129alcohol-0.107pH+0.051total sulfur dioxide-0.051fixed acidity+0.013density' numeric
@attribute '0.625volatile acidity+0.379total sulfur dioxide+0.368alcohol+0.363free sulfur dioxide+0.206fixed acidity-0.204density+0.184sulphates-0.181chlorides-0.179pH-0.097residual sugar+0.081citric acid' numeric
@attribute '-0.563sulphates+0.54 chlorides+0.364free sulfur dioxide-0.289residual sugar-0.265density-0.183fixed acidity+0.163citric acid+0.152total sulfur dioxide-0.113volatile acidity-0.097pH+0.021alcohol' numeric
@attribute '0.703citric acid+0.439pH+0.291volatile acidity-0.277sulphates+0.209residual sugar-0.186free sulfur dioxide-0.182fixed acidity-0.118chlorides+0.113density+0.104alcohol-0.055total sulfur dioxide' numeric
@attribute '0.608fixed acidity+0.533pH-0.373residual sugar-0.272sulphates+0.223total sulfur dioxide-0.18citric acid-0.174alcohol-0.09chlorides+0.082density-0.075free sulfur dioxide+0.008volatile acidity' numeric
@attribute '0.629alcohol+0.448residual sugar+0.389chlorides+0.302fixed acidity+0.253pH-0.176citric acid-0.156total sulfur dioxide-0.141volatile acidity+0.121free sulfur dioxide+0.08 density-0sulphates' numeric
@attribute quality {'not good',good}

@data
-0.868619,-0.986955,0.25091,1.802395,-0.472174,2.284855,-0.231397,-0.125365,0.03184,good
-0.232168,-0.193759,0.019983,-0.242829,-0.284164,-0.535927,0.350095,-0.398672,0.640129,good
-2.050181,1.340778,-0.368936,-0.73248,0.863623,1.054844,0.18043,-0.04368,1.149905,good
-1.592246,-0.854632,0.494073,0.1224,-0.161751,0.103754,0.412149,0.874736,0.092897,good
-3.956621,-0.859035,-0.162107,0.667511,0.445791,0.779161,0.812699,-0.782038,0.399616,good
-1.718399,1.942761,-1.300818,-1.378546,0.595636,-1.292994,0.325524,0.013131,-0.987788,'not good'
0.127028,1.848945,-0.079356,1.189658,-0.615097,0.240642,-0.478698,1.238083,0.515855,good
0.859532,-0.882102,-0.004606,0.511479,-1.067041,1.384526,-0.878782,1.083664,0.171819,good
1.498251,-0.984485,-0.626552,0.113091,0.096681,-0.614908,-0.626969,-0.723563,-0.157063,good
3.092663,-1.372484,-1.559962,0.575201,-0.343646,-0.32784,-0.664438,-0.642501,0.337534,good
-0.795834,0.449459,1.200029,0.272289,0.544588,0.827837,0.587606,0.171369,-0.554139,good
-0.787532,0.225337,1.195981,0.811095,0.39707,0.929992,-0.71368,0.818656,0.432865,good
0.292451,-2.750891,0.106468,-0.634127,0.970664,-0.677589,-1.245186,-0.279361,-0.270991,'not good'
2.598429,2.555208,1.268415,-1.585798,1.008088,-2.172522,1.378315,-0.45494,-0.645837,good
1.094435,0.115552,-1.068329,0.266951,-0.622485,-0.288473,-0.766598,-0.227243,0.077912,'not good'
-0.886681,-0.513107,0.669873,-0.385155,0.292117,-0.409936,-1.224692,-0.513371,0.17448,good
-1.675651,-0.935102,-0.137546,-0.142695,-1.88968,-0.312249,-0.295331,-0.260482,-0.83354,'not good'
0.012349,-0.499917,-3.362163,-1.785237,1.582938,0.584564,0.735523,0.370579,-1.219537,'not good'
-1.793719,1.620239,-0.544604,-0.264914,-0.483737,-0.110753,-0.536633,-0.151267,0.34604,good
3.974486,-0.051772,2.09241,-0.799203,0.15622,-1.98892,-0.4391,0.754848,1.02504,good
-2.402449,-0.522352,2.273709,-0.287106,-0.932671,-1.140132,-0.480966,-0.300979,0.449418,good
-0.764215,2.058652,0.079198,1.296354,1.86945,0.60611,0.25587,-0.321254,0.494832,good
-2.766073,0.472713,0.197841,-0.034667,0.597473,0.664768,0.621141,-1.193967,-0.425128,good
1.831906,0.141639,0.633739,-0.113172,0.310218,-0.694418,0.507707,1.851434,0.15198,good
-0.041156,1.402456,0.419608,0.074515,-1.160003,-0.191149,-0.547268,0.348817,-0.46528,'not good'
0.800905,-1.174747,1.864265,1.227249,2.351579,1.532021,-1.866209,-0.878719,0.198073,good
0.766244,0.525132,-0.635179,-0.96748,-0.062337,0.381605,1.084239,-0.240625,-0.778635,good
0.688861,0.382905,-0.394562,-0.604436,-0.413846,0.279297,0.656233,-0.021127,-0.608255,'not good'
1.194052,-1.394487,-0.30508,0.461135,-0.11657,0.327635,-0.752958,0.219537,-0.178755,'not good'
-0.389903,1.147418,-0.962479,-5.169241,-2.365125,2.814721,-0.55788,-1.356416,1.390847,'not good'
-0.049887,0.868478,1.594201,0.038082,0.477987,-0.50032,-0.701933,-0.434198,0.180693,'not good'
-3.226242,-0.965769,0.375381,1.180833,-0.454307,0.942971,0.349159,-0.194373,0.536172,good
-0.60995,-0.726717,1.646657,-0.090426,-1.162313,0.429343,0.728324,0.333802,-0.83761,good
2.088184,0.560861,-0.449295,-0.237102,-1.421628,-0.532204,-0.751523,-0.698839,-0.184995,good
2.085139,0.354482,-0.820321,-1.04824,1.202945,-1.251107,-0.43813,0.463714,-0.779472,good
-0.666508,2.938715,0.223455,0.866381,-0.005588,0.052791,0.796389,0.257299,0.888074,good
-1.884775,2.350048,0.517309,0.024737,-0.540798,-0.593067,-1.282874,0.381792,0.083095,good
-0.968891,-1.18732,0.267864,-0.736073,0.046785,-0.714014,-0.421327,0.652097,-0.391669,good
-0.564202,-1.472023,0.760042,0.261036,-0.947639,0.864105,-0.58171,0.788262,-0.534856,good
1.796508,0.610464,1.645935,1.301014,0.034831,1.951112,0.002037,-0.957185,-1.090216,'not good'
-0.314907,-0.058173,-1.298757,-0.454995,-0.31325,-0.574613,-0.912661,-0.714348,-1.334652,'not good'
-2.539684,-1.605845,-1.013781,0.561295,-0.498623,0.290045,0.412511,0.709082,-0.35415,good
4.691019,0.921853,-2.390696,-5.790678,0.8785,2.957005,-0.378992,-0.600143,2.329484,'not good'
2.83428,-0.590039,-0.809511,0.504136,0.349814,-0.24112,-0.749132,0.12204,-0.199338,'not good'
1.114661,0.238731,-1.342561,0.459192,-0.57184,-0.276577,-0.141645,0.203117,0.091218,'not good'
-0.686923,1.673587,-0.172357,0.129899,-0.538188,0.025093,-0.527155,0.50766,0.608048,'not good'
-1.448507,-0.007376,0.95498,0.619455,0.547397,1.025202,0.450553,-0.030538,0.37366,'not good'
0.985597,-0.496999,-0.191213,-0.095483,1.226723,0.357539,0.052909,-0.070133,-1.329459,good
0.05706,-0.873108,-1.348229,0.096168,-0.511957,-0.303618,-0.695839,-0.063703,-0.483292,good
-1.131628,0.320003,-0.760647,1.416762,-1.183895,-0.072416,0.589406,-0.821325,0.98128,good
-0.868925,0.634362,0.842703,-0.428932,-0.268056,0.301485,-0.429139,0.154921,-0.216413,'not good'
1.514011,-1.143407,0.546846,-0.529393,0.657956,0.018454,0.68325,0.911325,0.203977,'not good'
1.060705,0.724154,0.484665,0.781859,0.147309,1.310603,-1.407347,1.174332,-0.977361,'not good'
-0.78527,0.429446,0.73095,0.721846,0.018142,0.185423,0.420396,-0.405204,0.324266,good
0.440506,-1.149083,-0.011059,0.537295,-0.575456,-0.394818,0.337512,-1.212823,0.220707,good
-0.946979,-0.232736,0.439256,0.252206,-1.734929,-0.625416,-0.973445,-1.228871,-0.828216,good
1.112107,-0.542962,-2.270795,-0.442643,-0.274023,-1.133358,0.018956,0.299047,0.010141,'not good'
-1.953576,-1.727004,0.983924,-1.223922,-0.182003,-0.042891,0.105991,-0.710868,-0.225885,good
1.832145,-0.969755,0.40095,0.600118,0.129276,0.766424,0.059586,-0.111852,-0.973416,'not good'
-1.653766,-1.498066,0.533293,0.034573,1.300031,-0.542942,0.003035,0.158558,-0.048712,good
2.587853,0.800868,-0.704639,1.644834,-0.429416,1.135717,-0.897578,0.095959,0.438992,good
-0.839149,1.94795,0.919263,0.633551,0.637498,1.110307,-0.857576,-0.147828,-0.377657,'not good'
-2.807451,-0.414929,0.35663,1.176355,0.200572,1.31069,-0.203212,-0.474541,0.409735,good
2.473286,-2.028074,0.628597,0.910339,0.116539,-1.024719,0.210461,-0.509702,0.123142,'not good'
-0.301298,0.371089,0.392866,0.896871,0.10053,-0.145105,-0.607906,-0.363284,-0.162362,good
-0.885735,0.251131,1.262065,-0.271168,1.707227,-0.78972,-0.921465,-0.107516,0.30544,good
-1.368729,1.065032,0.917317,-0.630265,-0.018373,-1.260788,-1.386378,-0.298207,-0.536333,'not good'
-2.289723,-0.439887,0.424979,-0.473447,0.874892,-0.680258,-0.090452,-0.72426,0.639161,good
-1.968418,0.253893,0.044371,0.168069,1.630601,0.125342,0.797528,0.364452,0.486157,good
-1.023232,0.016669,1.035729,0.803083,1.035465,1.296128,0.04564,0.823902,0.597157,good
-1.230847,-1.497791,1.503684,1.177572,-0.637861,1.363423,-0.09917,0.648038,0.106225,good
0.799718,0.06565,-2.244427,1.673168,-0.781551,-1.079212,-0.069447,-2.051836,0.48288,good
0.299138,-1.868403,-0.247716,-0.683208,0.613009,-1.234275,-1.671213,-0.516903,-0.678403,'not good'
-1.525068,-0.79096,0.692386,1.103806,-0.57687,1.404005,-0.468938,0.223086,0.119667,good
0.573737,-0.844489,0.374551,0.212408,0.301128,-0.46417,-0.320236,0.100544,-0.072174,good
-0.710809,-4.160334,-2.16821,0.152312,2.651578,0.902849,-0.31922,1.637287,-0.014974,'not good'
-2.134064,0.986625,-1.633308,0.51834,0.718338,0.422016,0.065713,-0.28828,-0.29753,good
0.159544,0.084175,0.327139,-0.179846,-0.847029,1.528001,-0.79295,0.872282,1.145157,good
3.138987,0.267493,-0.702361,0.856242,-1.316433,-0.048117,0.856455,0.163082,0.606566,'not good'
0.989704,0.099837,0.261834,1.005609,-0.670443,-0.328616,-0.550569,-0.58569,-0.169556,good
3.16665,-1.576139,0.516471,0.296276,0.37378,-1.668802,-0.128657,0.120175,0.292678,'not good'
0.655291,1.543077,0.362425,1.960119,0.485533,1.155455,0.740963,-0.286302,0.1125,good
-2.631967,-1.775085,-2.340936,-0.824336,2.31763,-0.6376,1.694241,0.208739,0.421542,good
-1.462512,1.559887,-0.112723,-0.365259,1.371995,-0.677753,-0.443539,-1.36603,0.36814,good
-1.150323,1.285409,0.611758,-0.792512,0.399593,-0.58846,-0.794324,-0.514975,-0.60767,'not good'
1.23077,-0.898401,-0.241692,-0.15625,-1.145757,-0.902871,0.384616,-0.184892,1.066095,good
-0.960606,0.514792,-0.202077,0.843574,0.335672,1.244084,-0.922602,0.361192,-0.558872,'not good'
-1.324267,0.54422,-1.58321,-0.259171,-1.216147,-0.129868,-0.39168,0.497688,-0.809775,good
1.124064,-2.012247,1.551101,-0.949456,0.837941,-0.978265,-0.960983,-0.00934,-0.287153,'not good'
-0.19142,-0.974696,-1.463011,-0.389129,-0.683667,-0.192629,-0.831089,0.178022,-0.587049,'not good'
1.48653,2.256204,-0.615033,-0.557737,-1.031141,-0.171757,2.264358,-0.869526,-0.504813,'not good'
-0.909426,-0.30284,0.795066,-0.284643,-0.718277,-0.310342,0.230358,0.322158,-1.051123,'not good'
0.876425,2.644503,0.373662,-0.716455,-0.307527,-0.121584,-0.742534,1.744308,-0.393028,'not good'
0.583964,-0.688452,-0.216415,1.254796,-0.519808,0.668549,0.117193,-0.401162,0.762132,'not good'
3.218392,-0.11108,0.616359,-0.231357,0.61839,-1.243949,0.232308,0.214783,0.080346,'not good'
-0.453756,-0.378127,0.684863,-0.114299,0.006429,-0.378393,-0.639533,-0.47297,1.052549,good
1.573466,-1.305639,-1.102166,1.000688,-1.892425,-0.740569,-0.12863,-0.957081,0.175793,good
1.732864,0.612472,-0.577772,0.088278,0.971298,-0.462105,0.568531,-0.40787,-0.459812,good
0.146255,-1.010627,0.870008,-0.592689,-0.83668,-1.163675,-0.89182,-0.038083,-0.514359,good
-0.474612,-0.146101,-0.202026,-0.154061,-1.054999,0.102467,0.272538,-0.284253,0.024867,good
-0.603494,-0.018294,0.51761,-0.790637,0.04569,-0.811182,-0.480425,0.259566,-0.657333,good
-0.838439,1.965946,1.732205,-0.453794,-0.367723,1.30811,2.063725,-0.478952,-1.001436,good
-1.481066,0.672162,0.077506,-0.436106,0.779683,-0.27569,-0.065461,-0.243843,-0.286295,good
-1.890293,-0.546821,0.068846,0.266631,-0.265905,-0.64713,-0.810545,0.192359,-0.465508,good
-1.084929,-0.884842,-0.943981,0.429478,1.007352,0.250168,0.089926,-0.053791,-0.008826,good
-0.49856,1.253929,1.70435,0.641871,-0.423255,0.722893,0.454279,1.280191,-0.010101,good
2.470821,1.642109,0.534822,0.687186,0.010028,0.009776,1.166494,0.147217,-0.721295,good
-0.833422,0.558788,-0.453407,1.328755,0.574546,0.115223,1.13129,-0.297408,0.582328,good
1.052655,-1.629523,0.215651,-0.835059,1.410771,0.390178,0.707457,-0.040637,-1.573772,good
-2.463411,0.714549,0.998767,-0.029356,-1.154249,0.362435,-0.342738,-0.744175,0.140648,good
0.927778,-0.611805,0.026802,-1.099926,1.163425,-0.480937,0.856584,0.864425,1.208243,good
1.461621,-1.38312,0.991166,-0.030488,-0.323375,-0.101439,-0.572391,1.348938,0.510415,'not good'
1.440414,0.443388,-1.290674,-0.293831,-0.694248,-1.250148,-0.309236,0.378192,0.626503,'not good'
-1.39648,0.801455,-0.419592,-0.20017,-0.394722,-0.171828,-0.397234,1.63616,0.409227,'not good'
1.274072,-0.737445,-0.771154,-0.001003,0.874294,0.896361,-1.038667,0.869747,-0.027909,good
-2.201906,-1.469472,1.305272,-0.582614,0.350536,-1.240056,0.243862,-0.52069,0.403824,good
-0.259189,0.537445,-0.570069,0.009946,-1.687195,-1.558284,0.498608,-0.455122,-0.232836,good
1.572756,-1.128706,-0.223775,0.107474,-1.208001,-0.760941,1.130129,0.734257,0.493749,good
-0.554502,0.383976,-1.570153,1.296611,-0.563387,0.46913,-0.262954,-0.669688,0.103027,'not good'
1.82772,1.638041,1.05285,-1.610302,-0.450288,-1.557693,0.774622,-0.186703,-0.347243,'not good'
3.655602,-0.968388,1.724456,0.142393,0.97983,-0.735028,-0.516247,-0.470315,0.349494,good
0.589375,1.31337,1.615806,0.104625,-0.625636,0.316577,0.245363,0.701954,0.312976,good
3.092663,-1.372484,-1.559962,0.575201,-0.343646,-0.32784,-0.664438,-0.642501,0.337534,good
2.32254,0.671642,0.233679,-0.042998,0.148873,-0.321668,0.891658,-0.829928,-0.163124,good
-2.53969,-0.333949,0.015474,0.324229,1.399523,0.36063,0.273213,-1.011391,0.836796,good
-2.345953,-0.716676,-0.30451,0.311514,-2.364384,0.035832,0.250388,-0.245047,-1.278056,'not good'
-0.562536,1.195944,-1.012133,-0.697908,-1.314622,-0.185782,-1.140855,-0.371933,-0.660469,'not good'
-1.693838,0.042809,-1.246731,-0.054963,-0.545395,-0.493566,0.920308,0.029524,-0.19596,good
0.248023,1.079228,-1.605328,-1.019234,-0.240727,1.359424,-2.048695,-0.829756,-0.488591,'not good'
-2.464407,-0.991601,-1.873894,-0.91032,-0.531572,-0.888404,-0.247486,-0.091687,-0.603026,'not good'
2.091005,-0.220991,-1.695225,-4.204185,-0.687377,2.755372,-0.507192,0.150285,1.446397,'not good'
2.434025,2.137478,0.909439,0.622791,0.673785,0.789233,1.073575,-0.581194,-1.497648,good
-3.35632,-0.351291,0.589682,0.84019,0.204394,0.500787,0.13587,-1.006395,0.070644,good
-0.092825,-1.078896,-0.021144,-0.078971,0.274393,0.203245,-0.075766,0.006129,-0.31185,'not good'
0.449762,0.10653,-1.685012,0.542338,1.90815,-1.49605,0.337239,-0.371433,1.165161,good
-0.203051,0.724586,-1.240066,0.915225,0.690891,0.556946,0.44648,-0.327366,0.739855,good
5.10279,1.031449,-2.356851,-7.985563,1.646134,3.067315,-0.916521,-1.455352,2.12559,'not good'
0.474708,-0.606562,1.750722,0.775225,-0.782562,0.876385,0.959182,0.181094,-0.015425,good
3.113862,1.149102,-0.498098,0.839108,-0.321413,0.82247,-0.609082,-0.64068,-0.07182,good
-0.682714,0.703421,0.620439,-0.020838,-0.016815,1.432955,-1.07449,0.566914,0.449581,good
-1.592865,1.026076,-0.230374,0.710971,-0.270681,0.326079,-0.583724,0.297849,-0.278038,good
1.986503,-1.423983,3.257429,-0.67784,-0.427102,-0.567623,2.958779,-0.190825,0.439339,'not good'
2.583898,0.875151,-0.687292,0.924044,-0.991654,0.194123,-1.12142,-0.474216,0.073424,good
-0.108635,1.528524,0.220352,-1.25596,-0.399581,-0.374904,-0.815524,0.854241,-0.759063,'not good'
0.005106,-0.55688,0.860573,-0.370529,-0.59083,-0.290869,0.449347,-0.090385,0.621476,good
1.208424,-0.88311,0.579866,0.259951,0.202062,-0.249962,-0.477894,0.597046,0.204454,good
0.942958,-1.627793,-3.765143,-1.332454,0.728155,-0.989008,0.285731,1.146053,-0.085586,'not good'
-3.278409,-1.193262,1.941476,-1.266642,-0.967492,-1.811571,-0.353892,-1.834444,-0.244497,good
-0.438483,0.077177,-0.854459,0.607727,2.049981,0.817061,1.190709,0.297461,0.428601,good
-0.531083,1.089113,2.12941,-1.369003,-0.335541,-1.140918,-0.829538,-0.241469,-0.446557,good
1.688181,-1.8785,-0.423693,0.844517,-0.730149,-0.07624,0.173613,0.196927,0.266787,'not good'
-1.722922,0.322992,1.35447,-0.247879,-1.479861,-0.187336,1.007054,0.47618,-0.159767,'not good'
2.188004,-1.380893,-0.619322,1.276313,0.993297,0.871184,-1.217378,0.722089,-0.752416,'not good'
2.443376,-0.899403,-3.581193,-0.398977,2.8546,-1.219605,-0.465413,0.689351,-0.46316,'not good'
3.012444,1.237137,1.050353,0.632837,0.498101,0.352506,1.298193,0.047748,-0.778988,'not good'
2.690859,-1.243105,0.134834,0.56481,0.233273,-0.9677,1.091135,-0.862371,0.126076,good
-2.002644,-0.457506,0.559724,0.949913,-0.29759,0.054576,0.664933,-0.482531,0.934105,good
-1.82747,0.791619,-0.086044,-0.742133,-0.037343,0.197083,-0.405945,0.026295,0.153287,'not good'
-2.430647,0.543415,-0.70102,0.963548,0.790312,0.209778,-0.455967,-0.240784,0.258719,good
-0.81744,-1.140137,-0.415987,0.689358,-0.475517,1.053091,-0.725025,0.151244,-0.756586,good
-2.332686,0.395832,0.798251,0.96793,0.636209,0.865136,0.779292,-0.467454,-0.1582,good
0.187142,-0.315567,0.810435,0.05928,0.927839,0.75249,-1.069605,1.266475,0.245133,good
-0.374935,2.908379,-0.536538,-0.796174,-0.866334,-0.391583,-1.204147,0.179266,-0.592856,'not good'
-0.234113,-0.790165,-1.064115,-0.24179,-0.939114,0.689462,-1.431356,0.015262,-1.242943,'not good'
-0.040929,1.202964,-0.90093,-0.003386,-0.945448,0.623989,-0.676396,-0.122368,-0.857429,good
-0.92545,-3.838907,-0.268377,0.82806,0.608208,1.156669,-0.273378,0.181059,-0.651694,'not good'
0.214127,0.438374,-0.360164,0.243583,0.414028,-0.264625,-0.595087,0.64753,0.222411,'not good'
-1.163601,-0.594469,0.52436,-0.555821,-0.026717,-1.230904,-0.104006,0.475169,-0.878653,good
-1.95173,2.485859,-0.961265,0.266246,0.818442,0.367375,0.170666,0.848889,-0.073143,good
2.337887,-0.932865,-0.227472,0.401193,-0.034543,-0.714753,-0.057158,1.095404,0.997141,good
-0.621632,0.454824,0.50521,0.568901,-0.382283,-0.069808,-1.267899,-2.082979,-0.245999,good
2.085649,0.143062,0.600648,0.497662,0.028043,-0.330754,0.572295,-1.021837,-0.834832,good
-1.472244,0.074473,0.322633,-0.17147,-0.086644,-0.087853,-0.789279,0.256762,-0.017859,good
1.574778,0.253271,-0.384623,-0.65703,-0.233914,-0.724996,1.478467,1.524691,0.486342,good
-0.029751,-0.254205,0.308476,0.103959,-2.345339,0.121223,0.274236,1.344161,0.666639,good
2.224664,-0.197277,-0.000229,0.879683,-1.370698,-0.605403,1.187502,0.680097,0.637361,good
-0.542132,1.150604,-0.632633,0.653726,0.056569,0.549465,0.165349,-0.7062,0.214741,good
-3.579436,-2.281578,-2.132319,1.567557,3.232403,0.807518,0.300372,-0.856016,-0.103143,'not good'
-1.897471,-0.971013,0.460512,-0.472767,1.242802,-0.543039,0.680835,-0.782963,0.496193,good
-0.584373,-0.082139,-0.696173,-0.479537,0.718616,-0.555124,0.352823,0.768701,0.483608,good
-1.51986,-0.854798,0.952993,-0.215811,0.08137,-0.102914,-0.208974,0.093749,-0.408811,good
-1.291922,0.643826,0.41244,0.594617,-0.573113,-0.153903,0.023641,-0.185547,0.553375,good
-2.557404,-1.255202,0.527065,0.428336,-0.457191,0.374315,-0.288988,-0.100471,0.458537,good
1.233001,3.521087,2.358515,-1.2117,-0.121302,-0.676055,-0.537137,1.229625,-0.464174,'not good'
1.525331,-1.679649,-0.379767,0.913107,0.251573,0.378667,-1.065309,0.312517,-0.293251,'not good'
2.74279,0.425415,-2.84618,1.354549,-0.115102,-2.356621,1.343204,-1.434857,1.380913,good
2.757786,-0.966757,-0.782872,0.368993,0.272739,-0.256625,0.160057,-0.24294,0.269833,'not good'
1.94862,-0.223326,-1.411469,0.27943,-0.505063,-1.237839,-0.247061,-0.832887,0.01965,'not good'
1.456003,-0.198598,0.167255,0.298275,0.477268,-0.177991,-0.970339,-1.088483,0.44346,good
-1.440166,-2.294274,-4.758776,-0.963832,1.222988,-0.315104,0.502857,0.419371,-1.497141,'not good'
-0.075125,-0.829931,-0.198857,0.309478,0.808967,0.137159,0.102331,-0.175665,0.073726,good
4.571336,3.023281,1.762772,0.284171,1.481541,0.477443,3.61374,-1.013435,-0.319002,'not good'
-2.745644,0.434896,0.382423,0.918387,0.043847,0.828833,0.647505,0.021537,0.061991,good
-1.660279,0.066929,0.035055,0.247901,-0.914216,0.192822,0.478068,0.69773,-0.17292,good
2.242773,1.173336,0.628757,-0.486699,-0.044299,-1.060353,0.64518,-1.262257,0.523665,good
-2.13524,-1.636338,0.527346,-0.768109,-2.257403,-0.709994,0.190041,1.177426,0.395364,good
-2.346276,-0.582716,-0.478413,0.270321,-2.093812,-0.008525,0.49803,-0.179052,-1.357136,'not good'
2.202478,2.698469,0.785831,0.290529,-1.160692,-0.68885,1.689033,-2.441685,-0.517204,good
-1.689512,-0.497554,-0.381618,-0.647872,-0.459204,-0.503258,0.229749,0.529862,-0.711982,good
0.185821,-0.477764,0.792499,-0.498911,0.31558,-1.292103,0.194342,1.134262,0.550633,good
-0.589922,-1.206805,-0.482224,0.235064,-1.238905,-0.385748,-0.583514,-0.154012,-0.280198,'not good'
-1.262824,1.775743,0.981501,-0.002391,1.166077,-0.011503,-0.056911,0.535818,0.440399,good
3.150618,-0.993057,0.831941,0.386,0.840402,-0.10705,0.043214,-0.313356,0.185143,good
-0.995448,-0.576294,0.998321,-0.127248,-1.470551,-0.066522,0.380857,0.626185,-0.655806,good
3.232449,1.103372,1.200483,0.352055,1.354417,0.058654,0.787535,-0.554232,-0.559752,'not good'
-2.464136,1.065214,-0.994558,0.617051,0.447702,0.72391,0.788091,-0.83013,-0.465289,good
-1.167144,0.341602,0.96919,0.225387,-1.266328,0.725875,0.85662,-0.24939,-1.405629,good
-2.631359,0.937482,-0.07617,0.430949,1.04759,1.019903,0.590671,-0.819262,0.676389,good
0.076865,1.964238,0.11776,-0.000098,0.079708,-0.140369,0.981557,0.601125,0.228944,good
-2.028633,0.902899,0.747633,-0.1549,-0.940323,-0.789979,-0.956657,-0.451273,-0.145848,good
3.211427,0.147607,-0.374317,0.627599,-1.208133,-0.667877,-0.149377,0.077595,0.525176,good
-2.220094,-1.183518,0.26008,-0.052948,-0.30561,0.546059,0.214007,-0.070863,-0.056475,good
0.214807,-0.522087,0.385315,0.337613,-0.548233,0.250633,-1.441286,-0.632584,-0.334191,'not good'
0.579291,-0.201119,0.838846,-0.318963,-0.325072,-1.064556,0.339335,-0.356133,-0.393204,good
-2.110884,0.528487,-3.12588,0.687249,0.655221,0.387771,-1.047313,0.208814,-1.234118,'not good'
-3.134223,-0.955407,0.540094,1.501542,-0.166334,1.08145,0.739977,0.185156,1.201651,good
-2.610498,1.176902,0.177455,1.517259,-0.355319,0.388142,0.372743,-1.156444,0.008302,good
-0.028945,-0.29496,0.934608,0.170426,-1.581151,-0.696422,0.09294,0.891681,-0.224467,good
-2.359724,0.318549,-3.377289,-0.816098,-0.713508,-0.291312,0.608106,0.626008,-0.615072,'not good'
1.336632,0.836968,0.21534,0.22202,0.108655,-0.590141,-0.262368,0.609768,1.039189,'not good'
-0.446532,-1.746926,0.185451,1.091474,0.47297,0.29276,1.324174,-1.082394,0.392297,good
1.450716,-0.54032,-1.188022,1.700996,-0.824553,0.053177,-0.075221,-0.516839,0.286304,good
-0.481989,1.667305,1.364239,-1.543692,0.638139,0.260761,2.138504,-0.47693,-1.606411,'not good'
0.088879,-1.653009,-0.102592,-1.341022,0.7859,-0.289101,0.637119,1.332637,-0.185632,good
-0.452973,2.59473,-0.443603,0.546213,-0.846727,-0.552085,-0.148542,0.440786,0.067993,good
-0.570492,0.756354,1.105546,-0.033187,0.063972,-0.637934,0.913071,0.124385,-0.174323,good
-0.155644,1.446888,0.589777,1.099116,0.18585,2.016883,-0.541584,-0.01416,-0.814546,good
0.989246,1.443589,-0.104035,-0.608407,-1.310925,-0.450698,-1.365623,-0.769278,0.008672,'not good'
2.348378,2.349661,0.757011,0.553547,-0.890519,0.56201,1.619703,-0.419932,-0.895795,'not good'
0.312474,-1.174425,1.344878,-0.379718,1.047813,0.069278,0.067891,-0.54564,-0.407163,good
0.646121,-1.514648,0.03845,0.633027,-1.661616,-0.043791,0.667546,1.358384,-0.843152,good
-1.71281,-1.639631,1.46688,-1.069756,-0.486386,-0.688518,0.019626,0.411791,0.145908,good
0.836088,0.992798,1.289861,1.50834,1.013443,1.914016,-0.894739,1.225743,-0.575939,good
3.147336,-1.231995,0.778343,0.91377,1.136535,0.337744,-0.677783,0.637561,-0.540187,good
-0.389432,0.147417,1.930723,-0.222373,-0.392952,-0.223169,-1.353845,-0.765384,-0.710081,good
-0.176399,-0.34265,1.076805,-0.033968,-0.234535,0.286673,0.723472,2.010494,0.333615,good
1.072256,-1.297485,-1.243335,0.04464,-1.671495,-0.953971,0.59896,-1.081447,1.045182,'not good'
0.959271,1.612259,-1.044496,0.635076,-0.634516,0.076227,2.209267,-0.354291,-0.509422,'not good'
-0.834523,0.70092,0.836282,0.451561,0.196366,-0.408835,0.035462,0.216157,-0.294413,'not good'
0.639754,0.325455,-0.775355,-1.030859,-0.089506,0.162892,0.720188,-0.044839,-0.645456,good
-0.89607,-0.254018,0.564337,0.173751,0.310776,0.256407,-0.646666,1.160738,0.093538,good
-1.615483,1.649825,-2.726392,-0.192749,0.926539,0.203666,0.115272,0.930256,-0.678497,good
-2.142802,-2.084055,0.636851,0.836702,-0.7837,1.353292,0.374758,0.416441,0.158616,'not good'
-1.247226,0.076232,1.096364,-0.445931,-0.392707,-0.184507,-0.032334,-0.326867,-0.223311,good
-3.255952,0.6033,-1.166564,1.387425,0.258426,0.172295,1.210022,-0.453304,0.807477,good
